country,lvl1,lvl2,lvl3
Peru,Puno,Yunguyo,Anapia
Peru,Puno,Yunguyo,Copani
Peru,Puno,Yunguyo,Cuturapi
Peru,Puno,Yunguyo,Ollaraya
Peru,Puno,Yunguyo,Tinicachi
Peru,Puno,Yunguyo,Unicachi
Peru,San Martín,Moyobamba,Moyobamba
Peru,San Martín,Moyobamba,Calzada
Peru,San Martín,Moyobamba,Habana
Peru,San Martín,Moyobamba,Jepelacio
Peru,San Martín,Moyobamba,Soritor
Peru,San Martín,Moyobamba,Yantalo
Peru,San Martín,Bellavista,Bellavista
Peru,San Martín,Bellavista,Alto Biavo
Peru,San Martín,Bellavista,Bajo Biavo
Peru,San Martín,Bellavista,Huallaga
Peru,San Martín,Bellavista,San Pablo
Peru,San Martín,Bellavista,San Rafael
Peru,San Martín,El Dorado,San José de Sisa
Peru,San Martín,El Dorado,Agua Blanca
Peru,San Martín,El Dorado,San Martín
Peru,San Martín,El Dorado,Santa Rosa
Peru,San Martín,El Dorado,Shatoja
Peru,San Martín,Huallaga,Saposoa
Peru,San Martín,Huallaga,Alto Saposoa
Peru,San Martín,Huallaga,El Eslabón
Peru,San Martín,Huallaga,Piscoyacu
Peru,San Martín,Huallaga,Sacanche
Peru,San Martín,Huallaga,Tingo de Saposoa
Peru,San Martín,Lamas,Lamas
Peru,San Martín,Lamas,Alonso de Alvarado
Peru,San Martín,Lamas,Barranquita
Peru,San Martín,Lamas,Caynarachi
Peru,San Martín,Lamas,Cuñumbuqui
Peru,San Martín,Lamas,Pinto Recodo
Peru,San Martín,Lamas,Rumisapa
Peru,San Martín,Lamas,San Roque de Cumbaza
Peru,San Martín,Lamas,Shanao
Peru,San Martín,Lamas,Tabalosos
Peru,San Martín,Lamas,Zapatero
Peru,San Martín,Mariscal Cáceres,Juanjuí
Peru,San Martín,Mariscal Cáceres,Campanilla
Peru,San Martín,Mariscal Cáceres,Huicungo
Peru,San Martín,Mariscal Cáceres,Pachiza
Peru,San Martín,Mariscal Cáceres,Pajarillo
Peru,San Martín,Picota,Picota
Peru,San Martín,Picota,Buenos Aires
Peru,San Martín,Picota,Caspisapa
Peru,San Martín,Picota,Pilluana
Peru,San Martín,Picota,Pucacaca
Peru,San Martín,Picota,San Cristóbal
Peru,San Martín,Picota,San Hilarión
Peru,San Martín,Picota,Shamboyacu
Peru,San Martín,Picota,Tingo de Ponasa
Peru,San Martín,Picota,Tres Unidos
Peru,San Martín,Rioja,Rioja
Peru,San Martín,Rioja,Awajun
Peru,San Martín,Rioja,Elías Soplin Vargas
Peru,San Martín,Rioja,Nueva Cajamarca
Peru,San Martín,Rioja,Pardo Miguel
Peru,San Martín,Rioja,Posic
Peru,San Martín,Rioja,San Fernando
Peru,San Martín,Rioja,Yorongos
Peru,San Martín,Rioja,Yuracyacu
Peru,San Martín,San Martín,Tarapoto
Peru,San Martín,San Martín,Alberto Leveau
Peru,San Martín,San Martín,Cacatachi
Peru,San Martín,San Martín,Chazuta
Peru,San Martín,San Martín,Chipurana
Peru,San Martín,San Martín,El Porvenir
Peru,San Martín,San Martín,Huimbayoc
Peru,San Martín,San Martín,Juan Guerra
Peru,San Martín,San Martín,La Banda de Shilcayo
Peru,San Martín,San Martín,Morales
Peru,San Martín,San Martín,Papaplaya
Peru,San Martín,San Martín,San Antonio
Peru,San Martín,San Martín,Sauce
Peru,San Martín,San Martín,Shapaja
Peru,San Martín,Tocache,Tocache
Peru,San Martín,Tocache,Nuevo Progreso
Peru,San Martín,Tocache,Polvora
Peru,San Martín,Tocache,Shunte
Peru,San Martín,Tocache,Uchiza
Peru,Tacna,Tacna,Tacna
Peru,Tacna,Tacna,Alto de la Alianza
Peru,Tacna,Tacna,Calana
Peru,Tacna,Tacna,Ciudad Nueva
Peru,Tacna,Tacna,Inclan
Peru,Tacna,Tacna,Pachia
Peru,Tacna,Tacna,Palca
Peru,Tacna,Tacna,Pocollay
Peru,Tacna,Tacna,Sama
Peru,Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa
Peru,Tacna,Tacna,La Yarada los Palos
Peru,Tacna,Candarave,Candarave
Peru,Tacna,Candarave,Cairani
Peru,Tacna,Candarave,Camilaca
Peru,Tacna,Candarave,Curibaya
Peru,Tacna,Candarave,Huanuara
Peru,Tacna,Candarave,Quilahuani
Peru,Tacna,Jorge Basadre,Locumba
Peru,Tacna,Jorge Basadre,Ilabaya
Peru,Tacna,Jorge Basadre,Ite
Peru,Tacna,Tarata,Tarata
Peru,Tacna,Tarata,Héroes Albarracín
Peru,Tacna,Tarata,Estique
Peru,Tacna,Tarata,Estique-Pampa
Peru,Tacna,Tarata,Sitajara
Peru,Tacna,Tarata,Susapaya
Peru,Tacna,Tarata,Tarucachi
Peru,Tacna,Tarata,Ticaco
Peru,Tumbes,Tumbes,Tumbes
Peru,Tumbes,Tumbes,Corrales
Peru,Tumbes,Tumbes,La Cruz
Peru,Tumbes,Tumbes,Pampas de Hospital
Peru,Tumbes,Tumbes,San Jacinto
Peru,Tumbes,Tumbes,San Juan de la Virgen
Peru,Tumbes,Contralmirante Villar,Zorritos
Peru,Tumbes,Contralmirante Villar,Casitas
Peru,Tumbes,Contralmirante Villar,Canoas de Punta Sal
Peru,Tumbes,Zarumilla,Zarumilla
Peru,Tumbes,Zarumilla,Aguas Verdes
Peru,Tumbes,Zarumilla,Matapalo
Peru,Tumbes,Zarumilla,Papayal
Peru,Ucayali,Coronel Portillo,Calleria
Peru,Ucayali,Coronel Portillo,Campoverde
Peru,Ucayali,Coronel Portillo,Iparia
Peru,Ucayali,Coronel Portillo,Masisea
Peru,Ucayali,Coronel Portillo,Yarinacocha
Peru,Ucayali,Coronel Portillo,Nueva Requena
Peru,Ucayali,Coronel Portillo,Manantay
Peru,Ucayali,Atalaya,Raymondi
Peru,Ucayali,Atalaya,Sepahua
Peru,Ucayali,Atalaya,Tahuania
Peru,Ucayali,Atalaya,Yurua
Peru,Ucayali,Padre Abad,Padre Abad
Peru,Ucayali,Padre Abad,Irazola
Peru,Ucayali,Padre Abad,Curimana
Peru,Ucayali,Padre Abad,Neshuya
Peru,Ucayali,Padre Abad,Alexander Von Humboldt
Peru,Ucayali,Purús,Purus
Paraguai,Central,Asunción,
Paraguai,Alto Paraguay,Bahía Negra,
Paraguai,Alto Paraguay,Carmelo Peralta,
Paraguai,Alto Paraguay,Puerto Casado,
Paraguai,Alto Paraguay,Fuerte Olimpo,
Paraguai,Alto Paraná,Ciudad del Este,
Paraguai,Alto Paraná,Doctor Juan León Mallorquín,
Paraguai,Alto Paraná,Doctor Raúl Peña,
Paraguai,Alto Paraná,Domingo Martínez de Irala,
Paraguai,Alto Paraná,Hernandarias,
Paraguai,Alto Paraná,Iruña,
Paraguai,Alto Paraná,Itakyry,
Paraguai,Alto Paraná,Juan E. O´Leary,
Paraguai,Alto Paraná,Los Cedrales,
Paraguai,Alto Paraná,Mbaracayú,
Paraguai,Alto Paraná,Minga Guazú,
Paraguai,Alto Paraná,Minga Porá,
Paraguai,Alto Paraná,Naranjal,
Paraguai,Alto Paraná,Ñacunday,
Paraguai,Alto Paraná,Presidente Franco,
Paraguai,Alto Paraná,San Alberto,
Paraguai,Alto Paraná,San Cristóbal,
Paraguai,Alto Paraná,Santa Fe del Paraná,
Paraguai,Alto Paraná,Santa Rita,
Paraguai,Alto Paraná,Santa Rosa del Monday,
Paraguai,Alto Paraná,Tavapy,
Paraguai,Alto Paraná,Colonia Yguazú,
Paraguai,Amambay,Bella Vista Norte,
Paraguai,Amambay,Capitán Bado,
Paraguai,Amambay,Pedro Juan Caballero,
Paraguai,Amambay,Zanja Pytá,
Paraguai,Amambay,Karapaí,
Paraguai,Boquerón,Filadelfia,
Paraguai,Boquerón,Loma Plata,
Paraguai,Boquerón,Mcal. Estigarribia,
Paraguai,Caaguazú,Caaguazú,
Paraguai,Caaguazú,Carayaó,
Paraguai,Caaguazú,Cnel. Oviedo,
Paraguai,Caaguazú,Doctor Cecilio Báez,
Paraguai,Caaguazú,J.E. Estigarribia,
Paraguai,Caaguazú,Campo 9,
Paraguai,Caaguazú,Doctor Juan Manuel Frutos,
Paraguai,Caaguazú,José Domingo Ocampos,
Paraguai,Caaguazú,La Pastora,
Paraguai,Caaguazú,Mcal. Francisco S. López,
Paraguai,Caaguazú,Nueva Londres,
Paraguai,Caaguazú,Nueva Toledo,
Paraguai,Caaguazú,Raúl Arsenio Oviedo,
Paraguai,Caaguazú,Repatriación,
Paraguai,Caaguazú,R. I. Tres Corrales,
Paraguai,Caaguazú,San Joaquín,
Paraguai,Caaguazú,San José de los Arroyos,
Paraguai,Caaguazú,Mbutuy,
Paraguai,Caaguazú,Simón Bolívar,
Paraguai,Caaguazú,Tembiaporá,
Paraguai,Caaguazú,Tres de Febrero,
Paraguai,Caaguazú,Vaquería,
Paraguai,Caaguazú,Yhú,
Paraguai,Caazapá,3 de Mayo,
Paraguai,Caazapá,Abaí,
Paraguai,Caazapá,Buena Vista,
Paraguai,Caazapá,Caazapá,
Paraguai,Caazapá,Doctor Moisés S. Bertoni,
Paraguai,Caazapá,Fulgencio Yegros,
Paraguai,Caazapá,General Higinio Morínigo,
Paraguai,Caazapá,Maciel,
Paraguai,Caazapá,San Juan Nepomuceno,
Paraguai,Caazapá,Tavaí,
Paraguai,Caazapá,Yuty,
Paraguai,Canindeyú,Colonia Anahí,
Paraguai,Canindeyú,Corpus Christi,
Paraguai,Canindeyú,Curuguaty,
Paraguai,Canindeyú,Gral. Francisco Caballero Álvarez,
Paraguai,Canindeyú,Itanará,
Paraguai,Canindeyú,Katueté,
Paraguai,Canindeyú,La Paloma,
Paraguai,Canindeyú,Maracaná,
Paraguai,Canindeyú,Nueva Esperanza,
Paraguai,Canindeyú,Salto del Guairá,
Paraguai,Canindeyú,Villa Ygatimí,
Paraguai,Canindeyú,Yasy Cañy,
Paraguai,Canindeyú,Ybyrarovaná,
Paraguai,Canindeyú,Ypejhú,
Paraguai,Canindeyú,Yby Pytá,
Paraguai,Central,Areguá,
Paraguai,Central,Capiatá,
Paraguai,Central,Fernando de la Mora,
Paraguai,Central,Guarambaré,
Paraguai,Central,Itá,
Paraguai,Central,Itauguá,
Paraguai,Central,J. Augusto Saldivar,
Paraguai,Central,Lambaré,
Paraguai,Central,Limpio,
Paraguai,Central,Luque,
Paraguai,Central,Mariano Roque Alonso,
Paraguai,Central,Ñemby,
Paraguai,Central,Nueva Italia,
Paraguai,Central,San Antonio,
Paraguai,Central,San Lorenzo,
Paraguai,Central,Villa Elisa,
Paraguai,Central,Villeta,
Paraguai,Central,Ypacaraí,
Paraguai,Central,Ypané,
Paraguai,Concepción,Arroyito,
Paraguai,Concepción,Azotey,
Paraguai,Concepción,Belén,
Paraguai,Concepción,Concepción,
Paraguai,Concepción,Horqueta,
Paraguai,Concepción,Loreto,
Paraguai,Concepción,San Carlos del Apa,
Paraguai,Concepción,San Lázaro,
Paraguai,Concepción,Yby Yaú,
Paraguai,Concepción,Sargento José Félix López,
Paraguai,Concepción,San Alfredo,
Paraguai,Concepción,Paso Barreto,
Paraguai,Coordillera,Altos,
Paraguai,Coordillera,Arroyos y Esteros,
Paraguai,Coordillera,Atyrá,
Paraguai,Coordillera,Caacupé,
Paraguai,Coordillera,Caraguatay,
Paraguai,Coordillera,Emboscada,
Paraguai,Coordillera,Eusebio Ayala,
Paraguai,Coordillera,Isla Pucú,
Paraguai,Coordillera,Itacurubí,
Paraguai,Coordillera,Juan de Mena,
Paraguai,Coordillera,Loma Grande,
Paraguai,Coordillera,Mbocayaty del Yhaguy,
Paraguai,Coordillera,Nueva Colombia,
Paraguai,Coordillera,Piribebuy,
Paraguai,Coordillera,Primero de Marzo,
Paraguai,Coordillera,San Bernardino,
Paraguai,Coordillera,San José Obrero,
Paraguai,Coordillera,Santa Elena,
Paraguai,Coordillera,Tobatí,
Paraguai,Coordillera,Valenzuela,
Paraguai,Guairá,Borja,
Paraguai,Guairá,Colonia Independencia,
Paraguai,Guairá,Coronel Martínez,
Paraguai,Guairá,Dr. Bottrell,
Paraguai,Guairá,Fassardi,
Paraguai,Guairá,Félix Pérez Cardozo,
Paraguai,Guairá,Garay,
Paraguai,Guairá,Itapé,
Paraguai,Guairá,Iturbe,
Paraguai,Guairá,Mbocayaty,
Paraguai,Guairá,Natalicio Talavera,
Paraguai,Guairá,Ñumí,
Paraguai,Guairá,Paso Yobái,
Paraguai,Guairá,San Salvador,
Paraguai,Guairá,Tebicuary,
Paraguai,Guairá,Troche,
Paraguai,Guairá,Villarrica,
Paraguai,Guairá,Yataity,
Paraguai,Itapúa,Alto Verá,
Paraguai,Itapúa,Bella Vista,
Paraguai,Itapúa,Cambyretá,
Paraguai,Itapúa,Capitán Meza,
Paraguai,Itapúa,Capitán Miranda,
Paraguai,Itapúa,Carlos Antonio López,
Paraguai,Itapúa,Carmen del Paraná,
Paraguai,Itapúa,Coronel Bogado,
Paraguai,Itapúa,Edelira,
Paraguai,Itapúa,Encarnación,
Paraguai,Itapúa,Fram,
Paraguai,Itapúa,General Artigas,
Paraguai,Itapúa,General Delgado,
Paraguai,Itapúa,Hohenau,
Paraguai,Itapúa,Itapúa Poty,
Paraguai,Itapúa,Jesús,
Paraguai,Itapúa,Colonia La Paz,
Paraguai,Itapúa,José Leandro Oviedo,
Paraguai,Itapúa,Mayor Otaño,
Paraguai,Itapúa,Natalio,
Paraguai,Itapúa,Nueva Alborada,
Paraguai,Itapúa,Obligado,
Paraguai,Itapúa,Pirapó,
Paraguai,Itapúa,San Cosme y Damián,
Paraguai,Itapúa,San Juan del Paraná,
Paraguai,Itapúa,San Pedro del Paraná,
Paraguai,Itapúa,San Rafael del Paraná,
Paraguai,Itapúa,Maria Auxiliadora,
Paraguai,Itapúa,Trinidad,
Paraguai,Itapúa,Yatytay,
Paraguai,Misiones,Ayolas,
Paraguai,Misiones,San Ignacio,
Paraguai,Misiones,San Juan Bautista,
Paraguai,Misiones,San Miguel,
Paraguai,Misiones,San Patricio,
Paraguai,Misiones,Santa María,
Paraguai,Misiones,Santa Rosa,
Paraguai,Misiones,Santiago,
Paraguai,Misiones,Villa Florida,
Paraguai,Misiones,Yabebyry,
Paraguai,Ñeembucú,Alberdi,
Paraguai,Ñeembucú,Cerrito,
Paraguai,Ñeembucú,Desmochados,
Paraguai,Ñeembucú,General José Eduvigis Díaz,
Paraguai,Ñeembucú,Guazú Cuá,
Paraguai,Ñeembucú,Humaitá,
Paraguai,Ñeembucú,Isla Umbú,
Paraguai,Ñeembucú,Laureles,
Paraguai,Ñeembucú,Mayor José J. Martínez,
Paraguai,Ñeembucú,Paso de Patria,
Paraguai,Ñeembucú,Pilar,
Paraguai,Ñeembucú,San Juan Bautista del Ñeembucú,
Paraguai,Ñeembucú,Tacuaras,
Paraguai,Ñeembucú,Villa Franca,
Paraguai,Ñeembucú,Villalbín,
Paraguai,Ñeembucú,Villa Oliva,
Paraguai,Paraguarí,Acahay,
Paraguai,Paraguarí,Caapucú,
Paraguai,Paraguarí,Carapeguá,
Paraguai,Paraguarí,Escobar,
Paraguai,Paraguarí,Gral. Bernardino Caballero,
Paraguai,Paraguarí,La Colmena,
Paraguai,Paraguarí,María Antonia,
Paraguai,Paraguarí,Mbuyapey,
Paraguai,Paraguarí,Paraguarí,
Paraguai,Paraguarí,Pirayú,
Paraguai,Paraguarí,Quiindy,
Paraguai,Paraguarí,Quyquyhó,
Paraguai,Paraguarí,San Roque González de Santa Cruz,
Paraguai,Paraguarí,Sapucai,
Paraguai,Paraguarí,Tebicuarymí,
Paraguai,Paraguarí,Yaguarón,
Paraguai,Paraguarí,Ybycuí,
Paraguai,Paraguarí,Ybytymí,
Paraguai,Presidente Hayes,Benjamín Aceval,
Paraguai,Presidente Hayes,Dr. José Falcón,
Paraguai,Presidente Hayes,General José María Bruguez,
Paraguai,Presidente Hayes,Nanawa,
Paraguai,Presidente Hayes,Colonia Paratodo,
Paraguai,Presidente Hayes,Pozo Colorado,
Paraguai,Presidente Hayes,Puerto Pinasco,
Paraguai,Presidente Hayes,Tte. Irala Fernández,
Paraguai,Presidente Hayes,Esteban Martínez,
Paraguai,Presidente Hayes,Villa Hayes,
Paraguai,San Pedro,Antequera,
Paraguai,San Pedro,Capiibary,
Paraguai,San Pedro,Choré,
Paraguai,San Pedro,General Elizardo Aquino,
Paraguai,San Pedro,General Isidoro Resquín,
Paraguai,San Pedro,Guayaibí,
Paraguai,San Pedro,Itacurubí del Rosario,
Paraguai,San Pedro,Liberación,
Paraguai,San Pedro,Lima,
Paraguai,San Pedro,Rio Verde,
Paraguai,San Pedro,Nueva Germania,
Paraguai,San Pedro,San Estanislao,
Paraguai,San Pedro,San Pablo,
Paraguai,San Pedro,Villa de San Pedro,
Paraguai,San Pedro,San Vicente Pancholo,
Paraguai,San Pedro,Santa Rosa del Aguaray,
Paraguai,San Pedro,Tacuatí,
Paraguai,San Pedro,Unión,
Paraguai,San Pedro,25 de Diciembre,
Paraguai,San Pedro,Villa del Rosario,
Paraguai,San Pedro,Yataity del Norte,
Paraguai,San Pedro,Yrybucuá,
Equador,Orellana,Aguarico,
Equador,Chimborazo,Alausí,
Equador,Tungurahua,Ambato,
Equador,Imbabura,Antonio Ante,
Equador,Pastaza,Arajuno,
Equador,Napo,Archidona,
Equador,El Oro,Arenillas,
Equador,Esmeraldas,Atacames,
Equador,El Oro,Atahualpa,
Equador,Cañar,Azogues,
Equador,Los Ríos,Baba,
Equador,Los Ríos,Babahoyo,
Equador,Guayas,Balao,
Equador,El Oro,Balsas,
Equador,Guayas,Balzar,
Equador,Tungurahua,Baños,
Equador,Cañar,Biblián,
Equador,Carchi,Bolívar,
Equador,Manabí,Bolívar,
Equador,Guayas,Bucay,
Equador,Los Ríos,Buena Fé,
Equador,Bolívar,Caluma,
Equador,Loja,Calvas,
Equador,Cañar,Cañar,
Equador,Napo,Carlos Julio Arosemena Tola,
Equador,Sucumbíos,Cascales,
Equador,Loja,Catamayo,
Equador,Pichincha,Cayambe (cantão),
Equador,Loja,Celica,
Equador,Zamora-Chinchipe,Centinela del Cóndor,
Equador,Tungurahua,Cevallos,
Equador,Loja,Chaguarpamba,
Equador,Chimborazo,Chambo,
Equador,El Oro,Chilla,
Equador,Bolívar,Chillanes,
Equador,Bolívar,Chimbo,
Equador,Zamora-Chinchipe,Chinchipe,
Equador,Manabí,Chone,
Equador,Azuay,Chordeleg,
Equador,Chimborazo,Chunchi,
Equador,Guayas,Colimes,
Equador,Chimborazo,Colta,
Equador,Guayas,Coronel Marcelino Maridueña,
Equador,Imbabura,Cotacachi,
Equador,Azuay,Cuenca,
Equador,Chimborazo,Cumandá,
Equador,Sucumbíos,Cuyabeno,
Equador,Guayas,Daule,
Equador,Cañar,Déleg,
Equador,Guayas,Durán,
Equador,Bolívar,Echeandía,
Equador,Manabí,El Carmen,
Equador,Napo,El Chaco,
Equador,Guayas,El Empalme,
Equador,El Oro,El Guabo,
Equador,Azuay,El Pan,
Equador,Zamora-Chinchipe,El Pangui,
Equador,Guayas,El Piedrero,
Equador,Cañar,El Tambo,
Equador,Guayas,El Triunfo,
Equador,Esmeraldas,Eloy Alfaro,
Equador,Esmeraldas,Esmeraldas,
Equador,Carchi,Espejo,
Equador,Loja,Espíndola,
Equador,Manabí,Flavio Alfaro,
Equador,Orellana,Francisco de Orellana,
Equador,Azuay,Girón,
Equador,Sucumbíos,Gonzalo Pizarro,
Equador,Loja,Gonzanamá,
Equador,Azuay,Guachapala,
Equador,Azuay,Gualaceo,
Equador,Morona-Santiago,Gualaquiza,
Equador,Chimborazo,Guamote,
Equador,Chimborazo,Guano,
Equador,Bolívar,Guaranda,
Equador,Guayas,Guayaquil,
Equador,Morona-Santiago,Huamboya,
Equador,El Oro,Huaquillas,
Equador,Imbabura,Ibarra,
Equador,Galápagos,Santa Cruz,
Equador,Galápagos,Cristóvão,
Equador,Galápagos,Isabela,
Equador,Guayas,Isidro Ayora,
Equador,Manabí,Jama,
Equador,Manabí,Jaramijó,
Equador,Manabí,Jipijapa,
Equador,Orellana,Joya de los Sachas,
Equador,Guayas,Jujan,
Equador,Manabí,Junín,
Equador,Guayas,La Libertad,
Equador,Cotopaxi,La Maná,
Equador,Cañar,La Troncal,
Equador,Sucumbíos,Lago Agrio,
Equador,Imbabura,Las Golondrinas,
Equador,El Oro,Las Lajas,
Equador,Bolívar,Las Naves,
Equador,Cotopaxi,Latacunga,
Equador,Morona-Santiago,Limón Indanza,
Equador,Morona-Santiago,Logroño,
Equador,Loja,Loja,
Equador,Guayas,Lomas de Sargentillo,
Equador,Orellana,Loreto,
Equador,Loja,Macará,
Equador,El Oro,Machala,
Equador,Manabí,Manga del Cura,
Equador,Manabí,Manta,
Equador,El Oro,Marcabelí,
Equador,Pichincha,Mejía,
Equador,Pastaza,Mera,
Equador,Guayas,Milagro,
Equador,Carchi,Mira,
Equador,Los Ríos,Mocache,
Equador,Tungurahua,Mocha,
Equador,Los Ríos,Montalvo,
Equador,Manabí,Montecristi,
Equador,Carchi,Montúfar,
Equador,Morona-Santiago,Morona,
Equador,Esmeraldas,Muisne,
Equador,Azuay,Nabón,
Equador,Zamora-Chinchipe,Nangaritza,
Equador,Guayas,Naranjal,
Equador,Guayas,Naranjito,
Equador,Guayas,Nobol,
Equador,Loja,Olmedo,
Equador,Manabí,Olmedo,
Equador,Azuay,Oña,
Equador,Imbabura,Otavalo,
Equador,Morona-Santiago,Pablo Sexto,
Equador,Manabí,Paján,
Equador,Zamora-Chinchipe,Palanda,
Equador,Los Ríos,Palenque,
Equador,Guayas,Palestina,
Equador,Chimborazo,Pallatanga,
Equador,Morona-Santiago,Palora,
Equador,Loja,Paltas,
Equador,Cotopaxi,Pangua,
Equador,Zamora-Chinchipe,Paquisha,
Equador,El Oro,Pasaje,
Equador,Pastaza,Pastaza,
Equador,Tungurahua,Patate,
Equador,Azuay,Paute,
Equador,Manabí,Pedernales,
Equador,Guayas,Pedro Carbo,
Equador,Pichincha,Pedro Moncayo,
Equador,Pichincha,Pedro Vicente Maldonado,
Equador,Tungurahua,Pelileo,
Equador,Chimborazo,Penipe,
Equador,Manabí,Pichincha,
Equador,Tungurahua,Píllaro,
Equador,Imbabura,Pimampiro,
Equador,El Oro,Piñas,
Equador,Loja,Pindal,
Equador,Guayas,Playas,
Equador,Azuay,Ponce Enríquez,
Equador,El Oro,Portovelo,
Equador,Manabí,Portoviejo,
Equador,Azuay,Pucará,
Equador,Los Ríos,Pueblo Viejo,
Equador,Manabí,López,
Equador,Pichincha,Puerto Quito,
Equador,Cotopaxi,Pujilí,
Equador,Sucumbíos,Putumayo,
Equador,Loja,Puyango,
Equador,Tungurahua,Quero,
Equador,Los Ríos,Quevedo,
Equador,Napo,Quijos,
Equador,Loja,Quilanga,
Equador,Esmeraldas,Quinindé,
Equador,Los Ríos,Quinsaloma,
Equador,Pichincha,Quito,
Equador,Esmeraldas,Río Verde,
Equador,Chimborazo,Riobamba,
Equador,Manabí,Rocafuerte,
Equador,Pichincha,Rumiñahui,
Equador,Cotopaxi,Salcedo,
Equador,Guayas,Salinas,
Equador,Guayas,Samborondón,
Equador,Azuay,San Fernando,
Equador,Morona-Santiago,San Juan Bosco,
Equador,Esmeraldas,San Lorenzo,
Equador,Bolívar,San Miguel,
Equador,Pichincha,San Miguel de los Bancos,
Equador,Imbabura,San Miguel de Urcuquí,
Equador,Carchi,San Pedro de Huaca,
Equador,Manabí,San Vicente,
Equador,Manabí,Santa Ana,
Equador,Pastaza,Santa Clara,
Equador,Guayas,Santa Elena,
Equador,Azuay,Santa Isabel,
Equador,Guayas,Santa Lucía,
Equador,El Oro,Santa Rosa,
Equador,Morona-Santiago,Santiago,
Equador,Pichincha,Santo Domingo de los Colorados,
Equador,Cotopaxi,Saquisilí,
Equador,Loja,Saraguro,
Equador,Azuay,Sevilla de Oro,
Equador,Sucumbíos,Shushufindi,
Equador,Cotopaxi,Sigchos,
Equador,Azuay,Sigsig,
Equador,Guayas,Simón Bolívar,
Equador,Loja,Sozoranga,
Equador,Manabí,Sucre,
Equador,Morona-Santiago,Sucúa,
Equador,Sucumbíos,Sucumbíos,
Equador,Cañar,Suscal,
Equador,Morona-Santiago,Taisha,
Equador,Napo,Tena,
Equador,Tungurahua,Tisaleo,
Equador,Morona-Santiago,Tiwintza,
Equador,Manabí,Tosagua,
Equador,Carchi,Tulcán,
Equador,Guayas,Urbina Jado,
Equador,Los Ríos,Urdaneta,
Equador,Los Ríos,Valencia,
Equador,Manabí,Veinticuatro de Mayo,
Equador,Los Ríos,Ventanas,
Equador,Los Ríos,Vinces,
Equador,Zamora-Chinchipe,Yacuambi,
Equador,Guayas,Yaguachi,
Equador,Zamora-Chinchipe,Yanzatza,
Equador,Zamora-Chinchipe,Zamora,
Equador,Loja,Zapotillo,
Equador,El Oro,Zaruma,
Suriname,Brokopondo,Brokopondo Centrum,
Suriname,Brokopondo,Brownsweg,
Suriname,Brokopondo,Klaaskreek,
Suriname,Brokopondo,Kwakoegron,
Suriname,Brokopondo,Marchallkreeek,
Suriname,Brokopondo,Sarakreek,
Suriname,Commewijne,Alkmaar,
Suriname,Commewijne,Bakkie,
Suriname,Commewijne,Margaretha,
Suriname,Commewijne,Meerzorg,
Suriname,Commewijne,Nieuw Amsterdam,
Suriname,Commewijne,Tamanredjo,
Suriname,Coronie,Johanna Maria,
Suriname,Coronie,Totness,
Suriname,Coronie,Welgelegen,
Suriname,Marowijne,Albina,
Suriname,Marowijne,Galibi,
Suriname,Marowijne,Moengo,
Suriname,Marowijne,Moengotapoe,
Suriname,Marowijne,Patamacca,
Suriname,Marowijne,Wanhatti,
Suriname,Nickerie,Groot Henar,
Suriname,Nickerie,Nieuw Nickerie,
Suriname,Nickerie,Oostelijke Polders,
Suriname,Nickerie,Wageningen,
Suriname,Nickerie,Westelijke Polders,
Suriname,Para,Bigi Poika,
Suriname,Para,Carolina,
Suriname,Para,Para Noord,
Suriname,Para,Para Oost,
Suriname,Para,Para Zuid,
Suriname,Paramaribo,Beekhuizen,
Suriname,Paramaribo,Blauwgrond,
Suriname,Paramaribo,Centrum Paramaribo,
Suriname,Paramaribo,Flora,
Suriname,Paramaribo,Latour,
Suriname,Paramaribo,Livorno,
Suriname,Paramaribo,Munder,
Suriname,Paramaribo,Pontbuiten,
Suriname,Paramaribo,Rainville,
Suriname,Paramaribo,Tammenga,
Suriname,Paramaribo,Weg naar Zee,
Suriname,Paramaribo,Welgelegen,
Suriname,Saramacca,Calcutta,
Suriname,Saramacca,Groningen,
Suriname,Saramacca,Jarikaba,
Suriname,Saramacca,Kampong Baroe,
Suriname,Saramacca,Tijgerkreek,
Suriname,Saramacca,Wayomboweg,
Suriname,Sipaliwini,Boven Coppename,
Suriname,Sipaliwini,Boven Saramacca,
Suriname,Sipaliwini,Boven Suriname,
Suriname,Sipaliwini,Coeroeni,
Suriname,Sipaliwini,Kabalebo,
Suriname,Sipaliwini,Tapanahony,
Suriname,Wanica,De Nieuwe Grond,
Suriname,Wanica,Domburg,
Suriname,Wanica,Houttuin,
Suriname,Wanica,Koewarasan,
Suriname,Wanica,Kwatta,
Suriname,Wanica,Lelydorp,
Suriname,Wanica,Saramacca Polder,
Guiana Francesa,Saint-Laurent-du-Maroni,Awala-Yalimapo,
Guiana Francesa,Saint-Laurent-du-Maroni,Mana,
Guiana Francesa,Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni,
Guiana Francesa,Saint-Laurent-du-Maroni,Apatou,
Guiana Francesa,Saint-Laurent-du-Maroni,Grand-Santi,
Guiana Francesa,Saint-Laurent-du-Maroni,Papaïchton,
Guiana Francesa,Saint-Laurent-du-Maroni,Saül,
Guiana Francesa,Saint-Laurent-du-Maroni,Maripasoula,
